video_id,title,publishedAt,viewCount,likeCount
ynK1JxJTz28,Python Tutorial: Reindexing DataFrames,2020-03-11T02:57:44Z,389,4
4KL606pnw9U,Python Tutorial:  Reading multiple data files,2020-03-11T02:54:49Z,24822,177
WXHLLO4FnZs,Python Tutorial: Dealing with categorical features,2020-03-11T02:48:34Z,8727,144
dLyylvgBztI,Python Tutorial: Numeric variables,2020-03-11T02:38:38Z,534,3
WKcntV9xHlo,Python Tutorial: Why generate features?,2020-03-11T02:31:59Z,131,3
KC0zLwBccIc,Python Tutorial: Annotations,2020-03-11T01:45:12Z,858,4
MVLlKXPKCTE,Python Tutorial: Highlighting data,2020-03-11T01:38:24Z,813,4
aG5sNveIJh4,Python Tutorial: Comparing groups,2020-03-11T01:29:46Z,174,3
KJXaUIyxEjE,Python Tutorial: Introduction to Data streams,2020-03-11T01:22:38Z,12639,75
5DMg3zlU4ok,Python Tutorial: Understand the data,2020-03-11T01:16:40Z,70,1
YAbkL1JVtf8,Python Tutorial: Introduction to IoT data,2020-03-11T01:09:33Z,5227,42
kaXKnjCvEUQ,"Python Tutorial: Intro to AR, MA and ARMA models",2020-03-10T23:29:52Z,10063,100
bP1fbXd_XSk,Python Tutorial: Making time series stationary,2020-03-10T23:26:11Z,10538,163
eYisoys9TxQ,Python Tutorial: Introduction to time series and stationarity,2020-03-10T23:21:38Z,387,10
ZWysRIFr6kI,Python Tutorial: Using simulation for decision-making,2020-03-10T23:13:05Z,990,8
9rcg8I5i1gE,R Tutorial: Linear regression - the fundamental method,2020-03-10T23:08:03Z,471,4
6_2BAzth4Yo,R Tutorial: Predicting once you fit a model,2020-03-10T23:04:46Z,10616,24
xnOX37dU2HA,R Tutorial: Wrapping up linear regression,2020-03-10T23:01:30Z,190,1
Xf-1gefbvSo,R Tutorial: Supervised Learning in R: Regression,2020-03-10T15:30:35Z,427,6
cIS8SYla2cE,Python Tutorial: Data types and data merging,2020-03-10T15:01:35Z,269,2
0QRI5QKmBj8,Python Tutorial: Initial exploratory analysis,2020-03-10T14:51:12Z,71,1
tMs_wcXrmJA,Python Tutorial: Introduction to pandas for marketing,2020-03-10T14:47:43Z,1222,14
SOohB4K8vJY,SQL Tutorial: Functions for Manipulating Data in PostgreSQL,2020-03-10T14:39:19Z,457,2
iDZA-cps21o,SQL Tutorial: Working with ARRAYs,2020-03-10T14:34:44Z,28487,196
c7QHWHbnUxM,SQL Tutorial: Date and time data types,2020-03-10T14:30:56Z,4545,19
Xcw2tNRiWw8,Python Tutorial: Simulation basics,2020-03-10T13:29:35Z,8165,50
N-AM5HXNAFY,Python Tutorial: Statistical Simulation in Python,2020-03-10T13:25:15Z,2420,12
H7IuK4G0N8s,R Tutorial: Dashboard Sidebar and Body overview,2020-03-10T12:50:20Z,442,4
sLl0qTL8F4E,R Tutorial: Dashboard Header overview,2020-03-10T12:44:46Z,289,4
2mAQC60JjFU,R Tutorial: Dashboard structure overview,2020-03-10T12:35:46Z,211,6
yAzbvSnya6o,R Tutorial: ggplot2 layers,2020-03-10T08:51:28Z,517,2
ieDyz7xUK4k,R Tutorial: The grammar of graphics,2020-03-10T08:47:20Z,670,6
K8Al2CEd_6k,R Tutorial: Introduction to Data Visualization with ggplot2,2020-03-10T08:43:31Z,1222,13
3Ij3HEEjDXI,R Tutorial: A preview of some more and less useful techniques,2020-03-10T08:12:04Z,54,0
XpKNBKkgxW4,R Tutorial: The world of data visualization,2020-03-10T08:10:02Z,137,2
WVv4ixUy1AA,R Tutorial: Central limit theorem,2020-03-10T07:57:13Z,2928,14
Zl-KICslOwQ,R Tutorial: Continuous distributions,2020-03-10T07:54:18Z,1008,4
o7bgtUKr7ww,R Tutorial: Discrete distributions,2020-03-10T07:50:13Z,1912,12
2pSvtDhyc8Y,Python Tutorial: Delaying Computation with Dask,2020-03-10T07:40:04Z,737,9
WNs62bN3zUY,R Tutorial: Impact of weights,2020-03-10T07:39:57Z,5654,45
v5kJwr7dviI,R Tutorial: Elements of a sampling design,2020-03-10T07:36:26Z,1810,14
SDYUtAJLst0,Python Tutorial: Managing Data with Generators,2020-03-10T07:34:22Z,412,5
kz1fEJ7JUf4,Python Tutorial: Thinking about Data in Chunks,2020-03-10T07:28:29Z,4713,57
8iMV7ei61IM,R Tutorial: What are survey weights?,2020-03-10T07:22:44Z,18497,133
yZZ3xvZBUGY,Python Tutorial: Understanding Computer Storage & Big Data,2020-03-10T07:21:37Z,173,1
m8YbXbcFLNc,Python Tutorial: Pass by assignment,2020-03-10T04:50:34Z,1945,39
hRBtws2n1XQ,"Python Tutorial: DRY and ""Do One Thing""",2020-03-10T04:46:04Z,542,13
l3084gzo6Eo,Python Tutorial: Docstrings,2020-03-10T04:39:18Z,16564,256
bJu-lc5coZw,Python Tutorial: Finding and replacing,2020-03-10T04:30:18Z,4573,6
rIL6zf7F08s,Python Tutorial: Exploring your data using visualizations,2020-03-10T04:29:09Z,50,2
0zaM0gRQZDk,Python Tutorial: String operations,2020-03-10T04:27:03Z,6235,13
k3_Zc7ncxY4,Python Tutorial: Grouping and summarizing data,2020-03-10T04:23:34Z,166,0
r1NAxK9yhjk,Python Tutorial: Introduction to string manipulation,2020-03-10T04:19:44Z,3310,15
vylsObVAh_o,Python Tutorial: Predicting Customer Churn in Python,2020-03-10T04:17:56Z,1339,12
gq4defdZ800,PySpark Tutorial: Visually Inspecting Data,2020-03-10T04:07:15Z,3749,43
KlDZEI8BF7A,Python Tutorial: Crash Course in XPath,2020-03-10T04:06:50Z,2380,22
SNbRfvBA4yc,Python Tutorial: HTML Tags and Attributes,2020-03-10T04:02:04Z,2151,16
YjRrMOrohb0,PySpark Tutorial: Defining A Problem,2020-03-10T04:01:34Z,162,1
-WtcSwwumZg,PySpark Tutorial: Where to Begin,2020-03-10T03:56:02Z,2790,24
y7NDtJE5yJA,Python Tutorial: HyperText Markup Language,2020-03-10T03:55:54Z,203,4
N19aWH5__J8,Python Tutorial: Web Scraping With Python,2020-03-10T03:50:27Z,1351,18
eWqcUPTmd7w,R Tutorial: Proportions of a single population,2020-03-09T16:08:36Z,121,1
y6A-bjORMM4,R Tutorial: Comparing multiple populations,2020-03-09T16:04:27Z,176,2
a23qTO7yMak,R Tutorial: Data Visualization Best Practices in R,2020-03-09T16:03:28Z,346,3
NAY83Xyk-ec,R Tutorial: Detecting anomalies in data,2020-03-09T15:44:06Z,3996,30
kpx6MIjSQik,R Tutorial: Handling missing data,2020-03-09T15:38:04Z,6772,41
hot0Wxt9lpQ,R Tutorial: Data normalization,2020-03-09T15:35:06Z,15430,98
VA_4Wo8QdGk,R Tutorial: Distribution of one variable,2020-03-09T15:00:35Z,1867,3
UCdh1sh1kos,R Tutorial: Counts vs. proportions,2020-03-09T14:55:14Z,5211,13
GZqVOEwOHMo,R Tutorial: Exploring categorical data,2020-03-09T14:52:01Z,4624,39
uDzU3FmImaE,R Tutorial: Anomalies in time series,2020-03-09T11:43:39Z,3918,37
kc9O5XfV2pc,R Tutorial: Testing the extremes with Grubbs' test,2020-03-09T11:37:03Z,5138,38
MKtJyV9bX_8,R Tutorial:  What is an anomaly?,2020-03-09T11:30:56Z,2107,15
Y87TPjaDcbk,R Tutorial: Tokenizing and cleaning,2020-03-09T11:23:27Z,3620,45
76LjH2xqjFo,R Tutorial: Counting categorical data,2020-03-09T11:18:20Z,15169,44
KQOrre35G_4,R Tutorial: Text as data,2020-03-09T11:06:35Z,516,7
dixSTPBgjr4,R Tutorial: Re-centering a bootstrap distribution for hypothesis testing,2020-03-07T16:07:44Z,553,1
jVpkYuw-uYQ,R Tutorial: Review: Percentile and standard error methods,2020-03-07T16:04:41Z,865,1
vXJ9aBGFWzo,R Tutorial: Inference for Numerical Data in R,2020-03-07T15:59:57Z,488,0
rXBKiTSH_X4,R Tutorial: Exploring temporal structure,2020-03-07T15:50:51Z,253,3
riSzM_gF2-w,R Tutorial: Exploring Your Data Set,2020-03-07T15:47:33Z,169,1
igIT6xzAH8s,"R Tutorial: Model Validation, Model Fit, and Prediction",2020-03-07T15:29:09Z,16342,99
QWASV1pOpXk,R Tutorial: Multiple Linear Regression,2020-03-07T15:24:56Z,1974,24
ndW_pdl_CBg,R Tutorial: Simple Linear Regression,2020-03-07T15:19:40Z,943,14
Ro5rAsMLBow,R Tutorial: Customer Lifetime Value in CRM,2020-03-07T15:13:23Z,3169,20
Yo-O5g5RT0A,Python Tutorial: Rule-based Matching,2020-03-05T16:43:21Z,9629,96
_mHTKCYeTvU,Python Tutorial: Statistical Models,2020-03-05T16:39:44Z,515,3
NiIJIU5BEBU,Python Tutorial: Introduction to spaCy,2020-03-05T16:30:13Z,7998,107
9X7CpysEjEw,SQL Tutorial: Database design,2020-03-04T16:59:14Z,2647,21
-GNWcPcQVlc,SQL Tutorial: Storing data,2020-03-04T16:58:14Z,4227,27
-v3PhEtOuxw,SQL Tutorial: OLTP and OLAP,2020-03-04T16:53:00Z,23179,433
YmykmZgIvXE,R Tutorial: Making Better Plots,2020-03-04T16:23:13Z,300,8
wGQOvXF0Qr8,R Tutorial: Understanding your qualitative variables,2020-03-04T16:21:16Z,540,4
ySCjKL_3-sg,R Tutorial: Introduction to qualitative data,2020-03-04T16:16:01Z,2801,8
iUjs4xOKEto,R Tutorial: Designing an Experiment - Power Analysis,2020-03-04T15:24:24Z,3200,13
h8vxqmIannM,R Tutorial: Baseline Conversion Rates,2020-03-04T15:18:53Z,424,2
1pH7ODf8_54,R Tutorial: A/B Testing in R,2020-03-04T15:12:47Z,3761,20
l47HptzM7ao,Python Tutorial: Using the Census API,2020-03-04T14:51:59Z,4960,61
PjYp_1ebp8o,Python Tutorial: Census Geography,2020-03-04T14:45:55Z,1085,13
Wi0_Mb0e4JM,Python Tutorial: Census Subject Tables,2020-03-04T14:38:46Z,373,5
ksvJDLdc9eA,Python Tutorial: Decision-Tree for Regression,2020-03-04T10:01:56Z,13981,154
5il_Q4puBf4,Python Tutorial: Decision-Tree for Classification,2020-03-04T09:51:04Z,3547,25
IpCF-Y_IdOE,Python Tutorial: Classification-Tree Learning,2020-03-04T09:39:45Z,146,2
j_qNFvuyh0I,SQL Tutorial: Update your database as the structure changes,2020-03-03T04:08:01Z,952,4
2gzxF5JZKes,SQL Tutorial: Tables: At the core of every database,2020-03-03T04:07:45Z,119,3
dDoFZyUHMVo,SQL Tutorial: Introduction to Relational Databases in SQL,2020-03-03T04:04:17Z,1226,9
Vz6d-apM99E,Python Tutorial: Using iterators to load large files into memory,2020-03-03T03:50:37Z,12139,148
dTEPhvz2kpw,Python Tutorial: Playing with iterators,2020-03-03T03:48:37Z,150,3
jHcSzgu9JLY,Python Tutorial: Introduction to iterators,2020-03-03T03:43:14Z,1750,41
sl5ipYWGW_M,"Python Tutorial: Legends, annotations, & styles",2020-03-02T05:08:45Z,674,9
j33opD5OHgw,Python Tutorial: Customizing axes,2020-03-02T05:07:30Z,3726,16
-2AMr95nUDw,Python Tutorial: Plotting multiple graphs,2020-03-02T05:05:21Z,29464,165
E_UD1IrAuIk,R Tutorial: Measuring distance for categorical data,2020-03-02T04:39:08Z,6646,59
Oh5OetjJ5L4,R Tutorial: The importance of scale,2020-03-02T04:34:39Z,6804,100
iXBR2AdESnA,R Tutorial: Distance between two observations,2020-03-02T04:30:26Z,10610,68
ZLHYB3SY-Js,R Tutorial: What is cluster analysis?,2020-03-02T04:23:19Z,16449,176
e-9ZDrm1OKk,R Tutorial: The mutate verb,2020-03-02T04:07:04Z,410,4
mwTvU63guaU,R Tutorial: The arrange verb,2020-03-02T04:06:39Z,314,3
j833jLnpI1M,R Tutorial: The filter verb,2020-03-02T04:00:44Z,459,1
GmEKpKEakmQ,R Tutorial: The gapminder dataset,2020-03-02T03:57:03Z,5060,34
O7Jr6z_oUJ8,Python Tutorial: Autocorrelation,2020-03-02T03:40:18Z,5860,48
7NW4EouQDes,Python Tutorial: Simple Linear Regressions,2020-03-02T03:38:12Z,577,7
XVV6IVPUlKU,Python Tutorial: Correlation of Two Time Series,2020-03-02T03:34:52Z,27656,237
mUBgtj0bEis,Python Tutorial: Time Series Analysis in Python,2020-03-02T03:30:53Z,787,10
uoW7ZY9OCyE,R Tutorial: Advanced layouts,2020-03-02T02:59:37Z,161,3
tXt-U846qjM,R Tutorial: Layout basics,2020-03-02T02:56:21Z,215,3
T6i4B3MDyR4,R Tutorial: Anatomy of a flexdashboard,2020-03-02T02:52:26Z,844,9
b4jBon3a8G0,R Tutorial: Building Dashboards with flexdashboard,2020-03-02T02:47:49Z,1400,15
i0jeHvvB7c4,Python Tutorial: Cohort analysis visualization,2020-03-01T15:18:47Z,2295,18
ogZXKrOjdCM,Python Tutorial: Calculate cohort metrics,2020-03-01T15:14:08Z,1100,11
2qDmQpflCKE,Python Tutorial: Time cohorts,2020-03-01T15:10:09Z,1381,22
Pg4H8yWJIeI,Python Tutorial: Customer Segmentation in Python,2020-03-01T15:05:11Z,5862,52
AIQ5SF6j-Vk,R Tutorial: Bivariate graphics,2020-03-01T14:34:58Z,790,3
KsOS7rtBcGs,R Tutorial: Plotting a single variable,2020-03-01T14:31:31Z,1885,4
7rvHnmRsE8w,R Tutorial: An Introduction to plotly,2020-03-01T14:25:26Z,3446,50
2qVqMGtYToQ,R Tutorial: The posterior model,2020-03-01T13:43:12Z,3967,24
BddSS9Uhuf4,R Tutorial: Data & the likelihood,2020-03-01T13:38:38Z,276,0
kYnsVjPZXpw,R Tutorial: The prior model,2020-03-01T13:33:52Z,2135,4
jno_Jd34soI,Python Tutorial: Machine Learning modeling steps,2020-03-01T12:36:30Z,106,1
fE4H967_cn0,Python Tutorial: Preparation for modeling,2020-03-01T12:31:14Z,117,0
1jqV6n_Cb_s,Python Tutorial: Why use ML for marketing? Strategies and use cases,2020-03-01T12:23:25Z,337,4
6dFSwVxxQzg,R Tutorial: Moving Beyond Simple Interactivity,2020-03-01T12:12:56Z,85,3
697qWm_yG2E,R Tutorial: Adding aesthetics to represent a variable,2020-03-01T12:03:05Z,250,5
ILUIpZG6wrM,R Tutorial: Intermediate Interactive Data Visualization with plotly in R,2020-03-01T11:53:09Z,706,10
XcIKoCT4DBc,SQL Server Tutorial: Date manipulation,2020-03-01T11:40:04Z,591,1
JQbdRBnncQU,SQL Server Tutorial: Variables for datetime data,2020-03-01T11:35:35Z,1687,5
Puc39KHnl84,SQL Server Tutorial: Writing Functions and Stored Procedures in SQL Server,2020-03-01T11:27:11Z,226,0
N4IkRFidhlM,Python Tutorial: Public vs Private leaderboard,2020-03-01T10:36:12Z,935,1
cpeLJqYmJLY,Python Tutorial: Prepare your first submission,2020-03-01T10:32:39Z,205,3
OaSONMI9_KM,Python Tutorial: Winning a Kaggle Competition in Python,2020-03-01T10:29:46Z,868,14
aHj34duUHdw,SQL Tutorial: Column types and constraints,2020-02-29T17:04:43Z,1092,15
s3h9JZga0R4,SQL Tutorial: The keys to the database,2020-02-29T17:02:26Z,462,10
xUkqrCozH0E,SQL Tutorial: What's in the database?,2020-02-29T16:59:14Z,287,6
46BRj8Zx0fU,R Tutorial: R packages for parallel computing,2020-02-28T16:26:10Z,7443,61
aFmH0JGlXCs,R Tutorial: Models of parallel computing,2020-02-28T16:22:12Z,1018,7
ecCyhLv3ChY,R Tutorial: Parallel Programming in R,2020-02-28T16:16:20Z,1218,12
og5phXdZDp8,R Tutorial: Joining three or more tables,2020-02-28T05:17:47Z,1415,5
tJJ28i1YmfY,R Tutorial: Joining with a one to many relationship,2020-02-28T05:14:41Z,1502,3
F7rGZ1tEfXE,R Tutorial: The inner join verb,2020-02-28T05:10:32Z,937,3
lQNhCK70_f8,R Tutorial: Box and whisker plots and reordering levels,2020-02-28T04:58:01Z,657,4
u7E3BQVUc4s,R Tutorial: Optional arguments,2020-02-28T04:57:32Z,211,1
2opgQtbPs3M,R Tutorial: Data Visualization with lattice in R,2020-02-28T04:56:21Z,1348,14
HR59jIi5tFE,Python Tutorial: Probability distributions,2020-02-28T03:57:25Z,3689,27
LQG7cMvGs3A,Python Tutorial: Central limit theorem,2020-02-28T03:57:05Z,1515,15
GIS7N4vgZtU,Python Tutorial: Conditional probabilities,2020-02-28T03:48:33Z,5111,22
MfpFPS2GGow,Python Tutorial: Intro to Object Oriented Programming in Python 3,2020-02-28T03:22:34Z,466,12
RPdz_pBMtEU,Python Tutorial: Introduction to NumPy Internals,2020-02-28T03:18:44Z,355,3
FNUeA0TsU6A,Python Tutorial: Intro to Object Oriented Programming in Python,2020-02-28T03:14:07Z,1074,12
r1agSJWqI08,R Tutorial: School data,2020-02-26T14:09:32Z,165,1
-tyryJDwUeQ,R Tutorial: Random-effects in regressions,2020-02-26T14:07:27Z,6599,28
hPmTxMtv58I,R Tutorial: Parts of a regression,2020-02-26T14:05:42Z,176,3
XkYN34z84UQ,R Tutorial: What is a hierarchical model?,2020-02-26T13:51:07Z,15931,110
_42u-LiSPOo,"Python Tutorial: Functions, Methods, and Libraries",2020-02-26T05:26:20Z,661,11
CsVjisxAIPc,Python Tutorial: Containers - Lists and Dictionaries,2020-02-26T05:21:38Z,2473,26
8zQ9T1LuH-4,Python Tutorial: Python for R Users Introduction,2020-02-26T05:14:23Z,2978,31
p8xWqGzCOHA,Python Tutorial: Importing flat files using pandas,2020-02-25T17:22:11Z,672,1
_CUqZKo_2QU,Python Tutorial: Importing flat files using NumPy,2020-02-25T17:19:22Z,1542,14
P8i6Q7NA0q4,Python Tutorial: The importance of flat files in data science,2020-02-25T17:17:17Z,400,4
5ry0HegacDc,Python Tutorial: Introduction to Importing Data in Python,2020-02-25T17:10:58Z,487,5
zUaSZB7Tz1o,Python Tutorial: Measuring model performance,2020-02-25T17:00:21Z,802,9
hcgR2XNNO8s,Python Tutorial: The classification challenge,2020-02-25T16:58:18Z,81,0
XXVyMgpX814,Python Tutorial: Exploratory data analysis,2020-02-25T16:57:25Z,451,2
b1lzdOMMexI,Python Tutorial: Supervised Learning,2020-02-25T16:54:32Z,226,3
E9mlMtx8XDw,R Tutorial: Forecasting with time series,2020-02-25T16:08:39Z,5054,28
IUSk-YDau10,R Tutorial: ARIMA Time Series 101,2020-02-25T16:03:55Z,1297,19
rUcHI8Tb_8Q,R Tutorial: Loading data into xts object,2020-02-25T16:01:33Z,4098,28
t9zvaiROdsM,R Tutorial: Visualizing Census data with ggplot2,2020-02-25T15:35:16Z,620,4
i09Pc7orAYg,R Tutorial: Basic tidycensus functionality,2020-02-25T15:29:45Z,934,16
dJRoubBvyq4,R Tutorial: Searching for data with tidycensus,2020-02-25T15:24:45Z,1415,18
MDyGuWrBC-M,R Tutorial: Census data in R: An overview,2020-02-25T15:18:05Z,3104,31
ersDtKLwKkY,Python Tutorial: Advanced plotting,2020-02-23T07:50:07Z,1348,14
VJQZKrd_HFQ,Python Tutorial: N-dimensional images,2020-02-23T07:47:10Z,1539,9
IdDrLPeX4Ew,Python Tutorial: Image Data,2020-02-23T07:35:49Z,2231,18
EX9iF7FuCHw,Python Tutorial: Dot notation and SQL,2020-02-23T07:14:45Z,1268,11
JCI6jbOkuQU,Python Tutorial: Window function SQL,2020-02-23T07:06:42Z,3283,40
BRT_OtXiIcQ,Python Tutorial: Introduction to Spark SQL in Python,2020-02-23T07:05:19Z,4005,42
o5lbrzcbtCU,Python Tutorial: Filtering rows and creating columns,2020-02-23T06:43:36Z,2052,7
oErgDTcnudw,Python Tutorial: DataFrames and their methods,2020-02-23T06:38:49Z,113,3
fcxmHzkYDR4,Python Tutorial: Welcome to Python,2020-02-23T06:29:37Z,286,2
cV9rARvbVjc,Python Tutorial: Averaging,2020-02-23T06:05:58Z,390,7
MHqvWPw3BVA,Python Tutorial: Voting,2020-02-23T05:59:50Z,1484,15
bN0OU7jeObI,Python Tutorial: Introduction to ensemble methods,2020-02-23T05:55:37Z,995,14
m4q0eT55DVk,Python Tutorial: Getting started with thresholding,2020-02-18T15:57:48Z,2639,22
7V909wyeOQY,Python Tutorial: NumPy for images,2020-02-18T15:42:52Z,24374,319
9tt5NBlsOuo,Python Tutorial: Make images come alive with scikit-image,2020-02-18T15:28:29Z,2162,37
RjlxJIz6Y1w,R Tutorial: Sorting and filtering summarized data,2020-02-18T15:04:01Z,1077,7
zAlbrPozMHI,R Tutorial: Grouping and summarizing,2020-02-14T14:14:37Z,12597,104
6Ys9v_2ctNE,R Tutorial: The United Nations Voting Dataset,2020-02-14T13:41:16Z,787,15
ms7r93kAzSk,Python Tutorial: Cloud providers,2020-02-14T13:05:18Z,561,11
LqOqO67v6G8,Python Tutorial: Tools of the data engineer,2020-02-13T03:09:50Z,3981,48
xtmKa07qIJo,R Tutorial: Reading vector and raster data into R,2020-02-13T02:09:18Z,4267,58
ikZMVIWrSsc,Python Tutorial: What is data engineering?,2020-02-08T20:26:16Z,13840,210
aYUPGZV_Jyk,Tableau for Business Training,2020-01-24T16:19:29Z,2022,23
CDMeF1KSaJo,Oracle for Business Training,2020-01-24T16:15:01Z,539,9
gURah7R6NiM,DataCamp Mobile Coding,2020-01-06T19:27:47Z,909,23
G9ThPZ1r94E,Learn Without Limits - DataCamp,2020-01-03T16:39:06Z,2156,53
HZlqXxta3AM,Get Your Complex Data Projects Off The Ground,2019-10-07T20:54:51Z,875,8
q_VXNRPDXRw,"Don't be like Trevor, learn with DataCamp for Business today!",2019-10-07T20:52:56Z,758,10
_Sg6JfEFfDE,Data Science Isn't Just for Data Scientists,2019-10-07T20:50:57Z,550,8
yVqzjzrw8fg,Don't wing it—get the skills to own the future!,2019-10-07T20:35:31Z,389,4
hut85SsGlS4,"Don't perform risk analyses the old-fashioned way, get DataCamp!",2019-10-07T20:29:18Z,280,1
DbNOssbT13M,DataCamp for the Classroom,2019-10-07T20:23:07Z,1109,10
J5qyzCOIwYY,Data Science for Business Leaders,2019-10-07T20:08:55Z,59670,7
ya7_TfiSkP0,Building a Data Science Team,2019-10-07T19:46:35Z,2369,37
dMerkPUcCTk,Applications of Data Science,2019-10-07T19:46:10Z,2351,32
MVuLnpdHee4,What is Data Science?,2019-10-07T19:45:28Z,1896,29
PtEnBp-WpBI,Close the Data Skills Gap with DataCamp,2019-06-25T20:26:50Z,62558,86
b9CFNP3Q5WU,#28 Organizing Data Science Teams (with Jacqueline Nolis),2019-06-19T14:46:49Z,1043,12
qPezieeHL6o,"Don't be like Trevor, learn with DataCamp!",2019-06-11T17:38:00Z,503666,37
zer_ZbuaHyE,Turn Your Team into Data Masters,2019-06-11T17:36:53Z,2051294,24
ecpClQbuUoo,Upskill Your Team with DataCamp,2019-05-31T20:15:15Z,61144,53
HnABoqTckno,Become a Data-Driven Company with DataCamp,2019-05-22T18:15:38Z,69013,147
iZ91HXdDdA8,Intermediate SQL,2019-04-04T14:09:15Z,2100,28
oXjfCe1eUKQ,Webinar: Answering Real-World Questions with SQL Queries,2019-04-04T13:54:29Z,10384,122
Ri1bpHU7IO8,#59 Data Science R&D at TD Ameritrade (with Sean Law),2019-04-01T13:55:25Z,920,15
3kHA-5jmT2U,#58 Critical Thinking in Data Science (with Debbie Berebichez),2019-03-25T13:11:36Z,2564,57
_WpGrofBnMo,American Sign Language (ASL) Recognition with Deep Learning Project Walkthrough,2019-03-24T19:49:44Z,2813,31
tqb1DprGT-c,American Sign Language (ASL) Recognition with Deep Learning Project,2019-03-24T19:49:32Z,105770,27
L06uVPw-YmM,#57 The Credibility Crisis in Data Science (with Skipper Seabold),2019-03-18T14:11:05Z,973,10
soq4OwHfkI4,Pivot Tables with Spreadsheets,2019-03-13T21:38:32Z,1546,12
Rt1junWNj7k,Introduction to Data Science in Python,2019-03-13T21:37:13Z,4227,33
jP5ItKtXuAU,Intermediate Spreadsheets for Data Science,2019-03-13T20:17:04Z,1224,13
nAQdCPwIuko,#56 Data Science at AT&T Labs Research (with Noemi Derzsy),2019-03-11T16:36:01Z,901,13
6uY1KCeLWMY,DataCamp for Business,2019-03-07T15:31:01Z,493894,47
IHw8GQ3rgCc,Webinar: Intro to Python for Spreadsheet Users,2019-03-06T14:10:03Z,23274,314
JxptIfS1PM0,#55 Getting Your First Data Science Job (with Chris Albon),2019-03-04T15:31:31Z,1890,42
rQUym4rbD_E,#54 Women in Data Science (with Reshama Shaikh),2019-02-25T13:28:50Z,1237,16
FeOOpuDrZaQ,"#53 Data Science, Gambling and Bookmaking (with Marco Blume)",2019-02-18T13:22:33Z,2219,33
Plh6z5Rx_3M,Intro to SQL for Data Science,2019-02-13T02:51:03Z,2971,20
O9zIaFr3KCE,Building Chatbots in Python,2019-02-12T18:13:03Z,52662,46
nJvzNllABBw,Forecasting Using R,2019-02-12T18:08:22Z,2107,8
s-BwDqnRuBY,Natural Language Processing Fundamentals in Python,2019-02-12T18:06:46Z,908,9
x8vT7F9scgg,Deep Learning in Python,2019-02-12T18:03:42Z,943,15
8VZTX-IXbzY,Introduction to the Tidyverse Course,2019-02-12T18:01:47Z,100521,71
5LzY8cosK3w,Intermediate SQL Course,2019-02-12T17:58:04Z,1069,7
rYpnOGE6G1o,Data Visualization with Python Course,2019-02-12T17:55:03Z,2248,13
qX8WYRboXKg,#52 Data Science at the BBC (with Gabriel Straub),2019-02-11T16:43:00Z,956,17
hHxKsd2TxJw,#51 Inclusivity and Data Science (with Brandeis Marshall),2019-02-06T14:59:42Z,524,6
_-eWrZZKMgk,DataCamp for Business,2019-01-04T15:33:58Z,7918,65
uG3igAGX7UE,Webinar: Tidyverse Exploratory Analysis (Emily Robinson),2018-12-03T10:51:05Z,14668,287
CglwuYH9hgA,#50 Weapons of Math Destruction (with Cathy O'Neil),2018-11-29T20:12:39Z,2917,48
HLOXT6Re_gI,#49 Data Science Tool Building (with Wes McKinney),2018-11-19T23:19:13Z,1776,33
OJXSf8O1eFg,#48 Managing Data Science Teams (with Angela Bassa),2018-11-13T14:00:04Z,1209,20
BYY1fdn0y68,#47 Human-centered Design in Data Science (with Peter Bull),2018-11-13T14:00:01Z,377,3
jMWVaa_Vgp0,"#46 AI in Healthcare, an Insider's Account (with Arnaub Chatterjee)",2018-11-13T13:59:57Z,482,5
Q_CO9yyASvE,#45 Decision Intelligence and Data Science (with Cassie Kozyrkov),2018-11-13T13:59:53Z,2220,36
NYCLhZHYgj8,#44 Project Jupyter and Interactive Computing (with Brian Granger),2018-11-13T13:59:44Z,361,4
R7RIhA6A4lk,#43 Election Forecasting and Polling (with Andrew Gelman),2018-11-13T13:59:41Z,767,8
EICvvS6MUt8,#42 Full Stack Data Science (with Vicki Boykis),2018-11-13T13:59:38Z,931,13
7TsJKhqo4rs,#41 Uncertainty in Data Science (with Allen Downey),2018-11-13T13:59:35Z,372,3
qbWgep125Jk,#40 Becoming a Data Scientist (with Renée Teate),2018-11-13T13:59:32Z,2115,62
uNyx-4mx6ts,#39 Data Science at Stitch Fix (with Eric Colson),2018-11-13T13:59:30Z,511,7
vnUwfKw00uc,"#38 Data Products, Dashboards and Rapid Prototyping (with Tanya Cashorali)",2018-11-13T13:59:23Z,326,6
-ShdM8By_tc,#37 Data Science and Insurance (with JD Long),2018-11-13T13:59:19Z,553,5
4p3SX4cayR8,#36 Data Science and Ecology (with Christie Bahlai),2018-11-13T13:59:15Z,467,13
geUtBVzw_vs,#35 Data Science in Finance (with Yves Hilpisch),2018-11-13T13:59:11Z,1887,31
5Cvpr9aKVo8,#34 Data Journalism & Interactive Visualization (with Amber Thomas),2018-11-13T13:59:06Z,337,5
IFm_FeGUgnc,#33 Pharmaceuticals and Data Science (with Max Kuhn),2018-11-13T13:59:03Z,602,10
19OuCuOH7hw,#32 Data Science at Doctors without Borders (with Derek Johnson),2018-11-13T13:58:57Z,204,1
tOCOTFmNjyE,"#31 Chatbots, Conversational Software & Data Science (with Alan Nichol)",2018-11-13T13:58:53Z,617,13
